Auction_ID,Bidder_ID,Valuation,FPA_Bid,SPA_Bid
11,3,0.44605057464272935,0.334537930982047,0.44605057464272935
11,4,0.21036505535959849,0.15777379151969886,0.21036505535959849
12,1,0.7388165810361367,0.5541124357771026,0.7388165810361367
12,2,0.48671008022334483,0.3650325601675086,0.48671008022334483
12,3,0.5241073636805892,0.3930805227604419,0.5241073636805892
12,4,0.2854622243004944,0.2140966682253708,0.2854622243004944
13,1,0.7901354327754728,0.5926015745816047,0.7901354327754728
13,2,0.8697732857950259,0.6523299643462694,0.8697732857950259
13,3,0.23205667599650814,0.1740425069973811,0.23205667599650814
13,4,0.765840165509597,0.5743801241321977,0.765840165509597
14,1,0.6226881875518185,0.4670161406638639,0.6226881875518185
14,2,0.1314585057335903,0.09859387930019273,0.1314585057335903
14,3,0.3898533502960584,0.2923900127220438,0.3898533502960584
14,4,0.9929250449412944,0.7446937837059708,0.9929250449412944
15,1,0.04200672718169385,0.031505045386270386,0.04200672718169385
15,2,0.3599695298489355,0.26997714738670164,0.3599695298489355
15,3,0.4800965764474121,0.3600724323355591,0.4800965764474121
15,4,0.9637996359810191,0.7228497269857643,0.9637996359810191
16,1,0.9537457571041463,0.7153093178281098,0.9537457571041463
16,2,0.4491395240394349,0.3368546430295762,0.4491395240394349
16,3,0.022680477255753506,0.01701035794181513,0.022680477255753506
16,4,0.5073877050973629,0.3805407788230222,0.5073877050973629
17,1,0.42263099626207634,0.3169732471965573,0.42263099626207634
17,2,0.9387796534666468,0.7040847400999851,0.9387796534666468
17,3,0.5195062595046744,0.38962969462850583,0.5195062595046744
17,4,0.5812341681718358,0.43592562612887686,0.5812341681718358
18,1,0.5340483683668019,0.40053627627510147,0.5340483683668019
18,2,0.5947102783847936,0.44603270878859524,0.5947102783847936
18,3,0.48004187829733014,0.3600314087229976,0.48004187829733014
18,4,0.6289963789710885,0.47174728422831635,0.6289963789710885
19,1,0.44674374592360533,0.335057809442704,0.44674374592360533
19,2,0.554461048882364,0.415845786661773,0.554461048882364
19,3,0.3165998217939453,0.23744986634545898,0.3165998217939453
19,4,0.5979867603350442,0.4484900702512831,0.5979867603350442
20,1,0.10078456018967319,0.07558842014225489,0.10078456018967319
20,2,0.26629357255934805,0.19972017941951103,0.26629357255934805
20,3,0.9696768078070553,0.7272576058552915,0.9696768078070553
20,4,0.066044766675047,0.049533575006285246,0.066044766675047
21,1,0.0890800374505748,0.0668100280879311,0.0890800374505748
21,2,0.32789121419051814,0.2459184106428886,0.32789121419051814
21,3,0.9294260294423511,0.6970695220817633,0.9294260294423511
21,4,0.08559538145096268,0.06419653608822201,0.08559538145096268
22,1,0.1677877393740581,0.12584080453054358,0.1677877393740581
22,2,0.9896717888537517,0.7422538416403138,0.9896717888537517
22,3,0.041581296558864445,0.031185972419148333,0.041581296558864445
22,4,0.4720546691844124,0.35404100188830934,0.4720546691844124
23,1,0.9760926748975087,0.7320695061731315,0.9760926748975087
23,2,0.6298058964618378,0.47235442234637837,0.6298058964618378
23,3,0.6828475775742153,0.5121356831806615,0.6828475775742153
23,4,0.12123984833483248,0.09092988625112436,0.12123984833483248
24,1,0.5074644942121194,0.3805983706590895,0.5074644942121194
24,2,0.17025287966272007,0.12768965974704005,0.17025287966272007
24,3,0.3975081620045001,0.29813112150337506,0.3975081620045001
24,4,0.3495730666698399,0.26217980000237995,0.3495730666698399
25,1,0.586033647036266,0.43952523527719956,0.586033647036266
25,2,0.4665161775757706,0.34988713318182796,0.4665161775757706
25,3,0.7812358205332042,0.5859268653999031,0.7812358205332042
25,4,0.32432953692191613,0.2432471526914371,0.32432953692191613
26,1,0.610157901188219,0.45761842589116425,0.610157901188219
26,2,0.9731630722279007,0.7298723041709255,0.9731630722279007
26,3,0.06790460966198963,0.050928457246492226,0.06790460966198963
26,4,0.39895109216977653,0.2992133191273324,0.39895109216977653
27,1,0.03170973519709053,0.023782301397817895,0.03170973519709053
27,2,0.14484752589913963,0.10863564442435472,0.14484752589913963
27,3,0.5077512581725094,0.3808134436293821,0.5077512581725094
27,4,0.06599950226951368,0.04949962670213526,0.06599950226951368
28,1,0.9255586606673228,0.6941689955004922,0.9255586606673228
28,2,0.994607805803205,0.7459558543524037,0.994607805803205
28,3,0.16417866015364646,0.12313399511523485,0.16417866015364646
28,4,0.6840673407460258,0.5130505055595194,0.6840673407460258
29,1,0.7796377924367669,0.5847283443275751,0.7796377924367669
29,2,0.36860538167305745,0.2764540362547931,0.36860538167305745
29,3,0.9370346460577638,0.7027759845433228,0.9370346460577638
29,4,0.5053977789353913,0.3790483342015435,0.5053977789353913
30,1,0.49060518744454007,0.36795389058340505,0.49060518744454007
30,2,0.20555637202395027,0.1541672790179627,0.20555637202395027
30,3,0.5130604347749095,0.3847953260811821,0.5130604347749095
30,4,0.3185259732273792,0.2388944799205344,0.3185259732273792
31,1,0.11507748202600143,0.08630811151950107,0.11507748202600143
31,2,0.2579580935144352,0.1934685701358264,0.2579580935144352
31,3,0.45930490775830124,0.3444786808187259,0.45930490775830124
31,4,0.5158403767281603,0.3868802825461202,0.5158403767281603
32,1,0.7316100211997961,0.5487075158998471,0.7316100211997961
32,2,0.47339415565716314,0.3550456167428724,0.47339415565716314
32,3,0.45927155091944816,0.34445366318958615,0.45927155091944816
32,4,0.38308502986684845,0.28731377240013634,0.38308502986684845
33,1,0.30187072084997,0.22640304063747752,0.30187072084997
33,2,0.6126071862391296,0.4594553896793472,0.6126071862391296
33,3,0.7858604217366212,0.5893953163024659,0.7858604217366212
33,4,0.6581959263983087,0.4936469447987315,0.6581959263983087
34,1,0.6765586692802252,0.507419001960169,0.6765586692802252
34,2,0.3303001953670839,0.2477251465253129,0.3303001953670839
34,3,0.028823610435368296,0.021617707826526222,0.028823610435368296
34,4,0.7147935767279915,0.5360951825459936,0.7147935767279915
35,1,0.5284508891941465,0.39633816689560986,0.5284508891941465
35,2,0.5864577063862356,0.43984327978967674,0.5864577063862356
35,3,0.629414996826949,0.47206124762021173,0.629414996826949
35,4,0.6885527761627194,0.5164145821220395,0.6885527761627194
36,1,0.7296421513528909,0.5472316135146682,0.7296421513528909
36,2,0.32590457966617015,0.2444284347496276,0.32590457966617015
36,3,0.7512235818285903,0.5634176863714427,0.7512235818285903
36,4,0.5257799561465308,0.3943349671098981,0.5257799561465308
37,1,0.4503570014927909,0.3377677511195932,0.4503570014927909
37,2,0.43573248537426434,0.32679936403069826,0.43573248537426434
37,3,0.06359856449896584,0.04769892337422438,0.06359856449896584
37,4,0.8013517101699156,0.6010137826274367,0.8013517101699156
38,1,0.571975957825474,0.42898196836910546,0.571975957825474
38,2,0.8672531308075372,0.6504398481056529,0.8672531308075372
38,3,0.18537187443939496,0.13902890582954622,0.18537187443939496
38,4,0.1543785525878154,0.11578391444086156,0.1543785525878154
39,1,0.7910031767354911,0.5932523825516184,0.7910031767354911
39,2,0.11402287247551013,0.0855171543566326,0.11402287247551013
39,3,0.6743374615315405,0.5057530961486554,0.6743374615315405
39,4,0.3393456560442264,0.2545092420331698,0.3393456560442264
40,1,0.0002781597240675282,0.00020861979305064615,0.0002781597240675282
40,2,0.42246852418860303,0.3168513931414523,0.42246852418860303
40,3,0.3377771266177708,0.2533328449633281,0.3377771266177708
40,4,0.8543016604951285,0.6407262453713464,0.8543016604951285
41,1,0.4557053917032271,0.3417790437774203,0.4557053917032271
41,2,0.6887446048463747,0.516558453634781,0.6887446048463747
41,3,0.8525727574778444,0.6394295681083834,0.8525727574778444
41,4,0.027239804223854414,0.02042985316789081,0.027239804223854414
42,1,0.3651270145604164,0.2738452609203123,0.3651270145604164
42,2,0.3566004154091523,0.2674503115568643,0.3566004154091523
42,3,0.8897249945287916,0.6672937458965937,0.8897249945287916
42,4,0.6576203082368371,0.4932152311776279,0.6576203082368371
43,1,0.8626860047866899,0.6470145035900174,0.8626860047866899
43,2,0.8157940745465891,0.6118455559099418,0.8157940745465891
43,3,0.40051985050797567,0.30038988788098175,0.40051985050797567
43,4,0.27356261199046417,0.20517195899284812,0.27356261199046417
44,1,0.03700461197580274,0.027753458981852053,0.03700461197580274
44,2,0.2435040359607118,0.18262802697053385,0.2435040359607118
44,3,0.7307902848606826,0.548092713645512,0.7307902848606826
44,4,0.6649368111168795,0.49870260833765967,0.6649368111168795
45,1,0.2756729374799899,0.20675470310999242,0.2756729374799899
45,2,0.18316186863998996,0.13737140147999247,0.18316186863998996
45,3,0.4105585530102457,0.3079189147576843,0.4105585530102457
45,4,0.34777202842315924,0.2608290213173694,0.34777202842315924
46,1,0.03829135792774052,0.02871851844580539,0.03829135792774052
46,2,0.01461094805159624,0.01095821103869718,0.01461094805159624
46,3,0.6851591489049436,0.5138693616787077,0.6851591489049436
46,4,0.42261597205344725,0.31696197904008544,0.42261597205344725
47,1,0.9491609541764118,0.7118707156323089,0.9491609541764118
47,2,0.5877264513217647,0.4407948384913235,0.5877264513217647
47,3,0.4351235455546466,0.3263426591659849,0.4351235455546466
47,4,0.572628188486803,0.4294711413651022,0.572628188486803
48,1,0.3309789736407024,0.2482342302305268,0.3309789736407024
48,2,0.5057411278299592,0.3793058458724694,0.5057411278299592
48,3,0.7179670631809091,0.5384752973856818,0.7179670631809091
48,4,0.9294686838312665,0.6971015128734499,0.9294686838312665
49,1,0.5025381517487598,0.3769036138115699,0.5025381517487598
49,2,0.3131805406437703,0.23488540548282774,0.3131805406437703
49,3,0.6072178444394098,0.4554133833295574,0.6072178444394098
49,4,0.0025830591759187227,0.001937294381939042,0.0025830591759187227
50,1,0.24707747669122382,0.18530810751841786,0.24707747669122382
50,2,0.38631865424830225,0.28973899068622666,0.38631865424830225
50,3,0.5229554417732536,0.3922165813299402,0.5229554417732536
50,4,0.2174430963463625,0.16308232225977187,0.2174430963463625
51,1,0.6556624581920203,0.4917468436440152,0.6556624581920203
51,2,0.5848367353872209,0.43862755154041566,0.5848367353872209
51,3,0.4213397996021617,0.3160048497016213,0.4213397996021617
51,4,0.04915652044905505,0.03686739033679129,0.04915652044905505
52,1,0.04225584309766406,0.031691882323248044,0.04225584309766406
52,2,0.6413967739834043,0.48104758048755325,0.6413967739834043
52,3,0.01517589697479571,0.011381922731096783,0.01517589697479571
52,4,0.8722653180082391,0.6541989885061794,0.8722653180082391
53,1,0.5560528835087069,0.41703966263153014,0.5560528835087069
53,2,0.14607878060889945,0.10955908545667459,0.14607878060889945
53,3,0.8641239828631896,0.6480929871473922,0.8641239828631896
53,4,0.5668306145869284,0.4251229609401963,0.5668306145869284
54,1,0.4317448980664055,0.32380867354980414,0.4317448980664055
54,2,0.0014378776338215271,0.0010784082253661453,0.0014378776338215271
54,3,0.6913697407499146,0.518527305562436,0.6913697407499146
54,4,0.5493981791979496,0.41204863439846223,0.5493981791979496
55,1,0.7042052847675133,0.5281539635756349,0.7042052847675133
55,2,0.9378248601298466,0.703368645097385,0.9378248601298466
55,3,0.38652494398004067,0.2898937079850305,0.38652494398004067
55,4,0.5261069192973051,0.39458018947297885,0.5261069192973051
56,1,0.30940663166168025,0.2320549737462602,0.30940663166168025
56,2,0.7918289151576152,0.5938716863682114,0.7918289151576152
56,3,0.8376241754084012,0.6282181315563009,0.8376241754084012
56,4,0.25414928033687345,0.1906119602526551,0.25414928033687345
57,1,0.3524228617397117,0.26431714630478376,0.3524228617397117
57,2,0.004437020012002857,0.0033277650090021427,0.004437020012002857
57,3,0.7431757099431574,0.557381782457368,0.7431757099431574
57,4,0.6510604401985165,0.4882953301488874,0.6510604401985165
58,1,0.7252899181531994,0.5439674386148996,0.7252899181531994
58,2,0.7448579647428736,0.5586434735571552,0.7448579647428736
58,3,0.8024224024424689,0.6018168018318517,0.8024224024424689
58,4,0.6998063672487391,0.5248547754365543,0.6998063672487391
59,1,0.18484522612617593,0.13863391959463195,0.18484522612617593
59,2,0.10907201774184705,0.08180401330638529,0.10907201774184705
59,3,0.5420611835186784,0.4065458876390088,0.5420611835186784
59,4,0.6126638531991512,0.45949788989936335,0.6126638531991512
60,1,0.24577225430904281,0.1843291907317821,0.24577225430904281
60,2,0.755508715852026,0.5666315368890195,0.755508715852026
60,3,0.9816220490547634,0.7362165367910725,0.9816220490547634
60,4,0.5983431216876849,0.44875734126576367,0.5983431216876849
61,1,0.1461004698168613,0.10957535236264598,0.1461004698168613
61,2,0.37550946197209256,0.2816320964790694,0.37550946197209256
61,3,0.9674242649713745,0.7255681987285308,0.9674242649713745
61,4,0.0041274251017567876,0.0030955688263175907,0.0041274251017567876
62,1,0.633941748859033,0.4754563116442747,0.633941748859033
62,2,0.728184968615367,0.5461387264615252,0.728184968615367
62,3,0.08693902342253068,0.06520426756689801,0.08693902342253068
62,4,0.5269754682544733,0.395231601190855,0.5269754682544733
63,1,0.9261636575911026,0.694622743193327,0.9261636575911026
63,2,0.6167792709965992,0.46258445324744946,0.6167792709965992
63,3,0.616611355147481,0.46245851636061075,0.616611355147481
63,4,0.059511175849432774,0.04463338188707458,0.059511175849432774
64,1,0.10331387702793582,0.07748540777095186,0.10331387702793582
64,2,0.2015386045671067,0.15115395342533003,0.2015386045671067
64,3,0.038886488617920434,0.029164866463440325,0.038886488617920434
64,4,0.5762102908603388,0.4321577181452541,0.5762102908603388
65,1,0.7180659124303808,0.5385494343227856,0.7180659124303808
65,2,0.22227249618469236,0.16670437213851927,0.22227249618469236
65,3,0.44879336386607516,0.33659502289955634,0.44879336386607516
65,4,0.18316121817460373,0.1373709136309528,0.18316121817460373
66,1,0.6764298662358789,0.5073223996769092,0.6764298662358789
66,2,0.8631558472118194,0.6473668854088646,0.8631558472118194
66,3,0.5815156037554942,0.43613670281662065,0.5815156037554942
66,4,0.48648259406994476,0.36486194555245854,0.48648259406994476
67,1,0.41012411326389664,0.3075930849479225,0.41012411326389664
67,2,0.9010781644274984,0.6758086233206239,0.9010781644274984
67,3,0.6978586953910184,0.5233940215432638,0.6978586953910184
67,4,0.11538010400987986,0.0865350780074099,0.11538010400987986
68,1,0.44803039580270276,0.3360227968520271,0.44803039580270276
68,2,0.3749271212068481,0.2811953409051361,0.3749271212068481
68,3,0.559609013728778,0.4197067602965835,0.559609013728778
68,4,0.6079224695751861,0.4559418521813896,0.6079224695751861
69,1,0.049774192071049495,0.03733064405328712,0.049774192071049495
69,2,0.6332588684681981,0.4749441513511486,0.6332588684681981
69,3,0.5085380970408029,0.38140357278060216,0.5085380970408029
69,4,0.9571744626223306,0.7178808469667479,0.9571744626223306
70,1,0.9310601914883646,0.6982951436162734,0.9310601914883646
70,2,0.6929741879587488,0.5197306409690616,0.6929741879587488
70,3,0.42594250204294404,0.319456876532208,0.42594250204294404
70,4,0.19290001137562807,0.14467500853172105,0.19290001137562807
71,1,0.2272480073756442,0.17043600553173316,0.2272480073756442
71,2,0.7729388082201083,0.5797041061650812,0.7729388082201083
71,3,0.11543990584052344,0.08657992938039258,0.11543990584052344
71,4,0.6424258749710045,0.48181940622825337,0.6424258749710045
72,1,0.19481134867782512,0.14610851150836884,0.19481134867782512
72,2,0.9417528820002817,0.7063146615002113,0.9417528820002817
72,3,0.6305863121620929,0.4729397341215697,0.6305863121620929
72,4,0.06167632526936173,0.0462572439520213,0.06167632526936173
73,1,0.9797290573908205,0.7347967930431154,0.9797290573908205
73,2,0.8356766240829646,0.6267574680622234,0.8356766240829646
73,3,0.5478466867362414,0.410885015052181,0.5478466867362414
73,4,0.0659516721063006,0.04946375407972545,0.0659516721063006
74,1,0.5915567310921805,0.4436675483191354,0.5915567310921805
74,2,0.23357660078611076,0.17518245058958307,0.23357660078611076
74,3,0.7630473512743846,0.5722855134557885,0.7630473512743846
74,4,0.09801630768110592,0.07351223076082944,0.09801630768110592
75,1,0.5393444877068313,0.4045083657801235,0.5393444877068313
75,2,0.5275049200762698,0.39562869005720236,0.5275049200762698
75,3,0.26274822315570256,0.19706116736677692,0.26274822315570256
75,4,0.04394031970967738,0.03295523978225803,0.04394031970967738
76,1,0.9797097438611886,0.7347823078958915,0.9797097438611886
76,2,0.8840597669603895,0.6630448252202921,0.8840597669603895
76,3,0.8311839763235894,0.6233879822426921,0.8311839763235894
76,4,0.19289387106484102,0.14467040329863076,0.19289387106484102
77,1,0.03153624003989497,0.023652180029921227,0.03153624003989497
77,2,0.9665916189986037,0.7249437142489528,0.9665916189986037
77,3,0.9318054922835824,0.6988541192126868,0.9318054922835824
77,4,0.4365759784722012,0.3274319838541509,0.4365759784722012
78,1,0.5255052369910971,0.3941289277433228,0.5255052369910971
78,2,0.5966166393830172,0.4474624795372629,0.5966166393830172
78,3,0.7322852887253587,0.549213966544019,0.7322852887253587
78,4,0.7152652590404206,0.5364489442803154,0.7152652590404206
79,1,0.29323563090410487,0.21992672317807865,0.29323563090410487
79,2,0.5058654152724001,0.37939906145430013,0.5058654152724001
79,3,0.6600127296800747,0.4950095472600561,0.6600127296800747
79,4,0.8979188211061155,0.6734391158295867,0.8979188211061155
80,1,0.6378863980574687,0.47841479854310154,0.6378863980574687
80,2,0.7009327264797032,0.5256995448597774,0.7009327264797032
80,3,0.9493264483700723,0.7119948362775542,0.9493264483700723
80,4,0.15858587034147043,0.11893940275610282,0.15858587034147043
81,1,0.27044488352206675,0.20283366264155006,0.27044488352206675
81,2,0.8075576593970614,0.605668244547796,0.8075576593970614
81,3,0.6272137032644193,0.47041027744831443,0.6272137032644193
81,4,0.05788737475519934,0.043415531066399504,0.05788737475519934
82,1,0.9628538148273774,0.722140361120533,0.9628538148273774
82,2,0.6089514913605356,0.4567136185204017,0.6089514913605356
82,3,0.4420989220692909,0.3315741915519682,0.4420989220692909
82,4,0.19924694916980068,0.1494352118773505,0.19924694916980068
83,1,0.8031810031332424,0.6023857523499317,0.8031810031332424
83,2,0.8280349520643577,0.6210262140482683,0.8280349520643577
83,3,0.028661452541070775,0.02149608940580308,0.028661452541070775
83,4,0.26032841121130457,0.19524630840847843,0.26032841121130457
84,1,0.5618537454710926,0.4213903091033194,0.5618537454710926
84,2,0.698099441730442,0.5235745812978315,0.698099441730442
84,3,0.5620153809036192,0.42151153567771443,0.5620153809036192
84,4,0.4381072467346677,0.32858043505100076,0.4381072467346677
85,1,0.6057764596210709,0.45433234471580314,0.6057764596210709
85,2,0.9865826565399273,0.7399369924049455,0.9865826565399273
85,3,0.944041155145452,0.708030866359089,0.944041155145452
85,4,0.6115734303954592,0.4586800727965944,0.6115734303954592
86,1,0.8419692927057167,0.6314769695292876,0.8419692927057167
86,2,0.6251232601952184,0.46884244514641377,0.6251232601952184
86,3,0.6876652081834332,0.515748906137575,0.6876652081834332
86,4,0.7873098478599928,0.5904823858949946,0.7873098478599928
87,1,0.6841469835788385,0.5131102376841289,0.6841469835788385
87,2,0.1756579155645689,0.13174343667342667,0.1756579155645689
87,3,0.27488278440666736,0.20616208830500052,0.27488278440666736
87,4,0.0017352834881279033,0.0013014626160959275,0.0017352834881279033
88,1,0.10179292610851931,0.07634469458138948,0.10179292610851931
88,2,0.00036430148972121934,0.0002732261172909145,0.00036430148972121934
88,3,0.7508032419212111,0.5631024314409083,0.7508032419212111
88,4,0.22267434714812828,0.1670057603610962,0.22267434714812828
89,1,0.44117802999828026,0.3308835224987102,0.44117802999828026
89,2,0.2346068025926723,0.17595510194450423,0.2346068025926723
89,3,0.2537017753029034,0.19027633147717754,0.2537017753029034
89,4,0.4346328945577278,0.32597467091829585,0.4346328945577278
90,1,0.9564604561978326,0.7173453421483744,0.9564604561978326
90,2,0.16436126794046335,0.12327095095534751,0.16436126794046335
90,3,0.8685888739985415,0.6514416554989061,0.8685888739985415
90,4,0.8135779856644808,0.6101834892483606,0.8135779856644808
91,1,0.19783704163432947,0.1483777812257471,0.19783704163432947
91,2,0.209488292250526,0.1571162191878945,0.209488292250526
91,3,0.1953899723694399,0.14654247927707992,0.1953899723694399
91,4,0.6112672905175388,0.45845046788815413,0.6112672905175388
92,1,0.1347859152235934,0.10108943641769505,0.1347859152235934
92,2,0.21020641355686642,0.15765481016764982,0.21020641355686642
92,3,0.8268289666683705,0.6201217250012778,0.8268289666683705
92,4,0.8523106458521174,0.639232984389088,0.8523106458521174
93,1,0.3835513597302409,0.2876635197976807,0.3835513597302409
93,2,0.8855512686589392,0.6641634514942044,0.8855512686589392
93,3,0.5605060117973715,0.4203795088480286,0.5605060117973715
93,4,0.3570137227640239,0.2677602920730179,0.3570137227640239
94,1,0.4979814205866896,0.37348606544001717,0.4979814205866896
94,2,0.35685645121876297,0.26764233841407226,0.35685645121876297
94,3,0.8927873328519503,0.6695904996389628,0.8927873328519503
94,4,0.5051467197787547,0.378860039834066,0.5051467197787547
95,1,0.29177782815652353,0.21883337111739265,0.29177782815652353
95,2,0.4791737073747505,0.35938028053106286,0.4791737073747505
95,3,0.28026550744525436,0.21019913058394077,0.28026550744525436
95,4,0.24588729059955095,0.1844154679496632,0.24588729059955095
96,1,0.14312023366994608,0.10734017525245956,0.14312023366994608
96,2,0.9287090188420252,0.6965317641315188,0.9287090188420252
96,3,0.5252826814910202,0.3939620111182651,0.5252826814910202
96,4,0.8679306159800254,0.650947961985019,0.8679306159800254
97,1,0.8368427883094747,0.6276320912321061,0.8368427883094747
97,2,0.5841299139903978,0.43809743549279834,0.5841299139903978
97,3,0.07215469155709486,0.05411601866782115,0.07215469155709486
97,4,0.9914713064234744,0.7436034798176058,0.9914713064234744
98,1,0.33798397133816316,0.25348797850362237,0.33798397133816316
98,2,0.9818347805386387,0.736376085403979,0.9818347805386387
98,3,0.021416540710503584,0.016062405532877688,0.021416540710503584
98,4,0.7478581087530463,0.5608935815647846,0.7478581087530463
99,1,0.19568324213320587,0.1467624315999044,0.19568324213320587
99,2,0.7860277387941619,0.5895208040956215,0.7860277387941619
99,3,0.6897590751786854,0.517319306384014,0.6897590751786854
99,4,0.5784756253874704,0.43385671904060286,0.5784756253874704
100,1,0.4038952778238929,0.30292145836791967,0.4038952778238929
100,2,0.38578333084714334,0.2893374981353575,0.38578333084714334
100,3,0.4806412907658437,0.3604809680743828,0.4806412907658437
100,4,0.08856687671423835,0.06642515753567876,0.08856687671423835
