Auction_ID,Bidder_ID,Valuation,FPA_Bid,SPA_Bid
19,3,0.18546365914786966,0.13909774436090225,0.18546365914786966
19,4,0.18796992481203006,0.14097744360902253,0.18796992481203006
20,1,0.19047619047619047,0.14285714285714285,0.19047619047619047
20,2,0.19298245614035087,0.14473684210526316,0.19298245614035087
20,3,0.19548872180451127,0.14661654135338345,0.19548872180451127
20,4,0.19799498746867167,0.14849624060150374,0.19799498746867167
21,1,0.20050125313283207,0.15037593984962405,0.20050125313283207
21,2,0.20300751879699247,0.15225563909774437,0.20300751879699247
21,3,0.20551378446115287,0.15413533834586465,0.20551378446115287
21,4,0.20802005012531327,0.15601503759398494,0.20802005012531327
22,1,0.21052631578947367,0.15789473684210525,0.21052631578947367
22,2,0.21303258145363407,0.15977443609022557,0.21303258145363407
22,3,0.21553884711779447,0.16165413533834586,0.21553884711779447
22,4,0.21804511278195488,0.16353383458646614,0.21804511278195488
23,1,0.22055137844611528,0.16541353383458646,0.22055137844611528
23,2,0.22305764411027568,0.16729323308270677,0.22305764411027568
23,3,0.22556390977443608,0.16917293233082706,0.22556390977443608
23,4,0.22807017543859648,0.17105263157894735,0.22807017543859648
24,1,0.23057644110275688,0.17293233082706766,0.23057644110275688
24,2,0.23308270676691728,0.17481203007518797,0.23308270676691728
24,3,0.23558897243107768,0.17669172932330826,0.23558897243107768
24,4,0.23809523809523808,0.17857142857142855,0.23809523809523808
25,1,0.24060150375939848,0.18045112781954886,0.24060150375939848
25,2,0.24310776942355888,0.18233082706766918,0.24310776942355888
25,3,0.24561403508771928,0.18421052631578946,0.24561403508771928
25,4,0.24812030075187969,0.18609022556390975,0.24812030075187969
26,1,0.2506265664160401,0.18796992481203006,0.2506265664160401
26,2,0.2531328320802005,0.18984962406015038,0.2531328320802005
26,3,0.2556390977443609,0.19172932330827067,0.2556390977443609
26,4,0.2581453634085213,0.19360902255639095,0.2581453634085213
27,1,0.2606516290726817,0.19548872180451127,0.2606516290726817
27,2,0.2631578947368421,0.19736842105263158,0.2631578947368421
27,3,0.2656641604010025,0.19924812030075187,0.2656641604010025
27,4,0.2681704260651629,0.20112781954887216,0.2681704260651629
28,1,0.2706766917293233,0.20300751879699247,0.2706766917293233
28,2,0.2731829573934837,0.20488721804511278,0.2731829573934837
28,3,0.2756892230576441,0.20676691729323307,0.2756892230576441
28,4,0.2781954887218045,0.20864661654135336,0.2781954887218045
29,1,0.2807017543859649,0.21052631578947367,0.2807017543859649
29,2,0.2832080200501253,0.212406015037594,0.2832080200501253
29,3,0.2857142857142857,0.21428571428571427,0.2857142857142857
29,4,0.2882205513784461,0.21616541353383456,0.2882205513784461
30,1,0.2907268170426065,0.21804511278195488,0.2907268170426065
30,2,0.2932330827067669,0.2199248120300752,0.2932330827067669
30,3,0.2957393483709273,0.22180451127819548,0.2957393483709273
30,4,0.2982456140350877,0.22368421052631576,0.2982456140350877
31,1,0.3007518796992481,0.22556390977443608,0.3007518796992481
31,2,0.3032581453634085,0.2274436090225564,0.3032581453634085
31,3,0.3057644110275689,0.22932330827067668,0.3057644110275689
31,4,0.3082706766917293,0.23120300751879697,0.3082706766917293
32,1,0.3107769423558897,0.23308270676691728,0.3107769423558897
32,2,0.3132832080200501,0.2349624060150376,0.3132832080200501
32,3,0.3157894736842105,0.23684210526315788,0.3157894736842105
32,4,0.3182957393483709,0.23872180451127817,0.3182957393483709
33,1,0.3208020050125313,0.24060150375939848,0.3208020050125313
33,2,0.3233082706766917,0.2424812030075188,0.3233082706766917
33,3,0.3258145363408521,0.24436090225563908,0.3258145363408521
33,4,0.3283208020050125,0.24624060150375937,0.3283208020050125
34,1,0.3308270676691729,0.24812030075187969,0.3308270676691729
34,2,0.3333333333333333,0.25,0.3333333333333333
34,3,0.3358395989974937,0.25187969924812026,0.3358395989974937
34,4,0.3383458646616541,0.2537593984962406,0.3383458646616541
35,1,0.3408521303258145,0.2556390977443609,0.3408521303258145
35,2,0.3433583959899749,0.2575187969924812,0.3433583959899749
35,3,0.3458646616541353,0.2593984962406015,0.3458646616541353
35,4,0.3483709273182957,0.2612781954887218,0.3483709273182957
36,1,0.3508771929824561,0.2631578947368421,0.3508771929824561
36,2,0.3533834586466165,0.2650375939849624,0.3533834586466165
36,3,0.3558897243107769,0.26691729323308266,0.3558897243107769
36,4,0.3583959899749373,0.268796992481203,0.3583959899749373
37,1,0.3609022556390977,0.2706766917293233,0.3609022556390977
37,2,0.3634085213032581,0.2725563909774436,0.3634085213032581
37,3,0.3659147869674185,0.2744360902255639,0.3659147869674185
37,4,0.3684210526315789,0.2763157894736842,0.3684210526315789
38,1,0.37092731829573933,0.2781954887218045,0.37092731829573933
38,2,0.37343358395989973,0.2800751879699248,0.37343358395989973
38,3,0.37593984962406013,0.28195488721804507,0.37593984962406013
38,4,0.37844611528822053,0.2838345864661654,0.37844611528822053
39,1,0.38095238095238093,0.2857142857142857,0.38095238095238093
39,2,0.38345864661654133,0.287593984962406,0.38345864661654133
39,3,0.38596491228070173,0.2894736842105263,0.38596491228070173
39,4,0.38847117794486213,0.2913533834586466,0.38847117794486213
40,1,0.39097744360902253,0.2932330827067669,0.39097744360902253
40,2,0.39348370927318294,0.2951127819548872,0.39348370927318294
40,3,0.39598997493734334,0.2969924812030075,0.39598997493734334
40,4,0.39849624060150374,0.2988721804511278,0.39849624060150374
41,1,0.40100250626566414,0.3007518796992481,0.40100250626566414
41,2,0.40350877192982454,0.3026315789473684,0.40350877192982454
41,3,0.40601503759398494,0.30451127819548873,0.40601503759398494
41,4,0.40852130325814534,0.306390977443609,0.40852130325814534
42,1,0.41102756892230574,0.3082706766917293,0.41102756892230574
42,2,0.41353383458646614,0.3101503759398496,0.41353383458646614
42,3,0.41604010025062654,0.3120300751879699,0.41604010025062654
42,4,0.41854636591478694,0.3139097744360902,0.41854636591478694
43,1,0.42105263157894735,0.3157894736842105,0.42105263157894735
43,2,0.42355889724310775,0.3176691729323308,0.42355889724310775
43,3,0.42606516290726815,0.31954887218045114,0.42606516290726815
43,4,0.42857142857142855,0.3214285714285714,0.42857142857142855
44,1,0.43107769423558895,0.3233082706766917,0.43107769423558895
44,2,0.43358395989974935,0.325187969924812,0.43358395989974935
44,3,0.43609022556390975,0.3270676691729323,0.43609022556390975
44,4,0.43859649122807015,0.3289473684210526,0.43859649122807015
45,1,0.44110275689223055,0.3308270676691729,0.44110275689223055
45,2,0.44360902255639095,0.33270676691729323,0.44360902255639095
45,3,0.44611528822055135,0.33458646616541354,0.44611528822055135
45,4,0.44862155388471175,0.3364661654135338,0.44862155388471175
46,1,0.45112781954887216,0.3383458646616541,0.45112781954887216
46,2,0.45363408521303256,0.34022556390977443,0.45363408521303256
46,3,0.45614035087719296,0.3421052631578947,0.45614035087719296
46,4,0.45864661654135336,0.343984962406015,0.45864661654135336
47,1,0.46115288220551376,0.3458646616541353,0.46115288220551376
47,2,0.46365914786967416,0.34774436090225563,0.46365914786967416
47,3,0.46616541353383456,0.34962406015037595,0.46616541353383456
47,4,0.46867167919799496,0.3515037593984962,0.46867167919799496
48,1,0.47117794486215536,0.3533834586466165,0.47117794486215536
48,2,0.47368421052631576,0.35526315789473684,0.47368421052631576
48,3,0.47619047619047616,0.3571428571428571,0.47619047619047616
48,4,0.47869674185463656,0.3590225563909774,0.47869674185463656
49,1,0.48120300751879697,0.3609022556390977,0.48120300751879697
49,2,0.48370927318295737,0.36278195488721804,0.48370927318295737
49,3,0.48621553884711777,0.36466165413533835,0.48621553884711777
49,4,0.48872180451127817,0.3665413533834586,0.48872180451127817
50,1,0.49122807017543857,0.3684210526315789,0.49122807017543857
50,2,0.49373433583959897,0.37030075187969924,0.49373433583959897
50,3,0.49624060150375937,0.3721804511278195,0.49624060150375937
50,4,0.49874686716791977,0.3740601503759398,0.49874686716791977
51,1,0.5012531328320802,0.37593984962406013,0.5012531328320802
51,2,0.5037593984962405,0.3778195488721804,0.5037593984962405
51,3,0.506265664160401,0.37969924812030076,0.506265664160401
51,4,0.5087719298245614,0.3815789473684211,0.5087719298245614
52,1,0.5112781954887218,0.38345864661654133,0.5112781954887218
52,2,0.5137844611528821,0.3853383458646616,0.5137844611528821
52,3,0.5162907268170426,0.3872180451127819,0.5162907268170426
52,4,0.518796992481203,0.3890977443609023,0.518796992481203
53,1,0.5213032581453634,0.39097744360902253,0.5213032581453634
53,2,0.5238095238095237,0.3928571428571428,0.5238095238095237
53,3,0.5263157894736842,0.39473684210526316,0.5263157894736842
53,4,0.5288220551378446,0.3966165413533835,0.5288220551378446
54,1,0.531328320802005,0.39849624060150374,0.531328320802005
54,2,0.5338345864661653,0.400375939849624,0.5338345864661653
54,3,0.5363408521303258,0.4022556390977443,0.5363408521303258
54,4,0.5388471177944862,0.4041353383458647,0.5388471177944862
55,1,0.5413533834586466,0.40601503759398494,0.5413533834586466
55,2,0.5438596491228069,0.4078947368421052,0.5438596491228069
55,3,0.5463659147869674,0.40977443609022557,0.5463659147869674
55,4,0.5488721804511278,0.4116541353383459,0.5488721804511278
56,1,0.5513784461152882,0.41353383458646614,0.5513784461152882
56,2,0.5538847117794485,0.4154135338345864,0.5538847117794485
56,3,0.556390977443609,0.4172932330827067,0.556390977443609
56,4,0.5588972431077694,0.4191729323308271,0.5588972431077694
57,1,0.5614035087719298,0.42105263157894735,0.5614035087719298
57,2,0.5639097744360901,0.4229323308270676,0.5639097744360901
57,3,0.5664160401002506,0.424812030075188,0.5664160401002506
57,4,0.568922305764411,0.4266917293233083,0.568922305764411
58,1,0.5714285714285714,0.42857142857142855,0.5714285714285714
58,2,0.5739348370927317,0.4304511278195488,0.5739348370927317
58,3,0.5764411027568922,0.4323308270676691,0.5764411027568922
58,4,0.5789473684210527,0.4342105263157895,0.5789473684210527
59,1,0.581453634085213,0.43609022556390975,0.581453634085213
59,2,0.5839598997493733,0.43796992481203,0.5839598997493733
59,3,0.5864661654135338,0.4398496240601504,0.5864661654135338
59,4,0.5889724310776943,0.4417293233082707,0.5889724310776943
60,1,0.5914786967418546,0.44360902255639095,0.5914786967418546
60,2,0.593984962406015,0.4454887218045112,0.593984962406015
60,3,0.5964912280701754,0.4473684210526315,0.5964912280701754
60,4,0.5989974937343359,0.4492481203007519,0.5989974937343359
61,1,0.6015037593984962,0.45112781954887216,0.6015037593984962
61,2,0.6040100250626566,0.4530075187969924,0.6040100250626566
61,3,0.606516290726817,0.4548872180451128,0.606516290726817
61,4,0.6090225563909775,0.4567669172932331,0.6090225563909775
62,1,0.6115288220551378,0.45864661654135336,0.6115288220551378
62,2,0.6140350877192982,0.4605263157894736,0.6140350877192982
62,3,0.6165413533834586,0.46240601503759393,0.6165413533834586
62,4,0.6190476190476191,0.4642857142857143,0.6190476190476191
63,1,0.6215538847117794,0.46616541353383456,0.6215538847117794
63,2,0.6240601503759398,0.4680451127819548,0.6240601503759398
63,3,0.6265664160401002,0.4699248120300752,0.6265664160401002
63,4,0.6290726817042607,0.4718045112781955,0.6290726817042607
64,1,0.631578947368421,0.47368421052631576,0.631578947368421
64,2,0.6340852130325814,0.475563909774436,0.6340852130325814
64,3,0.6365914786967418,0.47744360902255634,0.6365914786967418
64,4,0.6390977443609023,0.4793233082706767,0.6390977443609023
65,1,0.6416040100250626,0.48120300751879697,0.6416040100250626
65,2,0.644110275689223,0.4830827067669172,0.644110275689223
65,3,0.6466165413533834,0.4849624060150376,0.6466165413533834
65,4,0.6491228070175439,0.4868421052631579,0.6491228070175439
66,1,0.6516290726817042,0.48872180451127817,0.6516290726817042
66,2,0.6541353383458646,0.4906015037593984,0.6541353383458646
66,3,0.656641604010025,0.49248120300751874,0.656641604010025
66,4,0.6591478696741855,0.4943609022556391,0.6591478696741855
67,1,0.6616541353383458,0.49624060150375937,0.6616541353383458
67,2,0.6641604010025062,0.49812030075187963,0.6641604010025062
67,3,0.6666666666666666,0.5,0.6666666666666666
67,4,0.6691729323308271,0.5018796992481203,0.6691729323308271
68,1,0.6716791979949874,0.5037593984962405,0.6716791979949874
68,2,0.6741854636591478,0.5056390977443608,0.6741854636591478
68,3,0.6766917293233082,0.5075187969924811,0.6766917293233082
68,4,0.6791979949874687,0.5093984962406015,0.6791979949874687
69,1,0.681704260651629,0.5112781954887218,0.681704260651629
69,2,0.6842105263157894,0.513157894736842,0.6842105263157894
69,3,0.6867167919799498,0.5150375939849624,0.6867167919799498
69,4,0.6892230576441103,0.5169172932330828,0.6892230576441103
70,1,0.6917293233082706,0.518796992481203,0.6917293233082706
70,2,0.694235588972431,0.5206766917293233,0.694235588972431
70,3,0.6967418546365914,0.5225563909774436,0.6967418546365914
70,4,0.6992481203007519,0.5244360902255639,0.6992481203007519
71,1,0.7017543859649122,0.5263157894736842,0.7017543859649122
71,2,0.7042606516290726,0.5281954887218044,0.7042606516290726
71,3,0.706766917293233,0.5300751879699248,0.706766917293233
71,4,0.7092731829573935,0.5319548872180451,0.7092731829573935
72,1,0.7117794486215538,0.5338345864661653,0.7117794486215538
72,2,0.7142857142857142,0.5357142857142856,0.7142857142857142
72,3,0.7167919799498746,0.537593984962406,0.7167919799498746
72,4,0.7192982456140351,0.5394736842105263,0.7192982456140351
73,1,0.7218045112781954,0.5413533834586466,0.7218045112781954
73,2,0.7243107769423558,0.5432330827067668,0.7243107769423558
73,3,0.7268170426065163,0.5451127819548872,0.7268170426065163
73,4,0.7293233082706767,0.5469924812030076,0.7293233082706767
74,1,0.731829573934837,0.5488721804511278,0.731829573934837
74,2,0.7343358395989974,0.5507518796992481,0.7343358395989974
74,3,0.7368421052631579,0.5526315789473684,0.7368421052631579
74,4,0.7393483709273183,0.5545112781954887,0.7393483709273183
75,1,0.7418546365914787,0.556390977443609,0.7418546365914787
75,2,0.744360902255639,0.5582706766917293,0.744360902255639
75,3,0.7468671679197995,0.5601503759398496,0.7468671679197995
75,4,0.7493734335839599,0.5620300751879699,0.7493734335839599
76,1,0.7518796992481203,0.5639097744360901,0.7518796992481203
76,2,0.7543859649122806,0.5657894736842104,0.7543859649122806
76,3,0.7568922305764411,0.5676691729323308,0.7568922305764411
76,4,0.7593984962406015,0.5695488721804511,0.7593984962406015
77,1,0.7619047619047619,0.5714285714285714,0.7619047619047619
77,2,0.7644110275689222,0.5733082706766917,0.7644110275689222
77,3,0.7669172932330827,0.575187969924812,0.7669172932330827
77,4,0.7694235588972431,0.5770676691729324,0.7694235588972431
78,1,0.7719298245614035,0.5789473684210527,0.7719298245614035
78,2,0.7744360902255638,0.5808270676691729,0.7744360902255638
78,3,0.7769423558897243,0.5827067669172932,0.7769423558897243
78,4,0.7794486215538847,0.5845864661654135,0.7794486215538847
79,1,0.7819548872180451,0.5864661654135338,0.7819548872180451
79,2,0.7844611528822054,0.5883458646616541,0.7844611528822054
79,3,0.7869674185463659,0.5902255639097744,0.7869674185463659
79,4,0.7894736842105263,0.5921052631578947,0.7894736842105263
80,1,0.7919799498746867,0.593984962406015,0.7919799498746867
80,2,0.794486215538847,0.5958646616541352,0.794486215538847
80,3,0.7969924812030075,0.5977443609022556,0.7969924812030075
80,4,0.7994987468671679,0.599624060150376,0.7994987468671679
81,1,0.8020050125313283,0.6015037593984962,0.8020050125313283
81,2,0.8045112781954886,0.6033834586466165,0.8045112781954886
81,3,0.8070175438596491,0.6052631578947368,0.8070175438596491
81,4,0.8095238095238095,0.6071428571428572,0.8095238095238095
82,1,0.8120300751879699,0.6090225563909775,0.8120300751879699
82,2,0.8145363408521302,0.6109022556390977,0.8145363408521302
82,3,0.8170426065162907,0.612781954887218,0.8170426065162907
82,4,0.8195488721804511,0.6146616541353384,0.8195488721804511
83,1,0.8220551378446115,0.6165413533834586,0.8220551378446115
83,2,0.8245614035087718,0.6184210526315789,0.8245614035087718
83,3,0.8270676691729323,0.6203007518796992,0.8270676691729323
83,4,0.8295739348370927,0.6221804511278195,0.8295739348370927
84,1,0.8320802005012531,0.6240601503759398,0.8320802005012531
84,2,0.8345864661654134,0.62593984962406,0.8345864661654134
84,3,0.8370927318295739,0.6278195488721804,0.8370927318295739
84,4,0.8395989974937343,0.6296992481203008,0.8395989974937343
85,1,0.8421052631578947,0.631578947368421,0.8421052631578947
85,2,0.844611528822055,0.6334586466165413,0.844611528822055
85,3,0.8471177944862155,0.6353383458646616,0.8471177944862155
85,4,0.849624060150376,0.637218045112782,0.849624060150376
86,1,0.8521303258145363,0.6390977443609023,0.8521303258145363
86,2,0.8546365914786966,0.6409774436090225,0.8546365914786966
86,3,0.8571428571428571,0.6428571428571428,0.8571428571428571
86,4,0.8596491228070176,0.6447368421052632,0.8596491228070176
87,1,0.8621553884711779,0.6466165413533834,0.8621553884711779
87,2,0.8646616541353382,0.6484962406015037,0.8646616541353382
87,3,0.8671679197994987,0.650375939849624,0.8671679197994987
87,4,0.8696741854636592,0.6522556390977443,0.8696741854636592
88,1,0.8721804511278195,0.6541353383458646,0.8721804511278195
88,2,0.8746867167919798,0.6560150375939848,0.8746867167919798
88,3,0.8771929824561403,0.6578947368421052,0.8771929824561403
88,4,0.8796992481203008,0.6597744360902256,0.8796992481203008
89,1,0.8822055137844611,0.6616541353383458,0.8822055137844611
89,2,0.8847117794486214,0.6635338345864661,0.8847117794486214
89,3,0.8872180451127819,0.6654135338345865,0.8872180451127819
89,4,0.8897243107769424,0.6672932330827068,0.8897243107769424
90,1,0.8922305764411027,0.6691729323308271,0.8922305764411027
90,2,0.894736842105263,0.6710526315789473,0.894736842105263
90,3,0.8972431077694235,0.6729323308270676,0.8972431077694235
90,4,0.899749373433584,0.674812030075188,0.899749373433584
91,1,0.9022556390977443,0.6766917293233082,0.9022556390977443
91,2,0.9047619047619047,0.6785714285714285,0.9047619047619047
91,3,0.9072681704260651,0.6804511278195489,0.9072681704260651
91,4,0.9097744360902256,0.6823308270676691,0.9097744360902256
92,1,0.9122807017543859,0.6842105263157894,0.9122807017543859
92,2,0.9147869674185463,0.6860902255639096,0.9147869674185463
92,3,0.9172932330827067,0.68796992481203,0.9172932330827067
92,4,0.9197994987468672,0.6898496240601504,0.9197994987468672
93,1,0.9223057644110275,0.6917293233082706,0.9223057644110275
93,2,0.9248120300751879,0.6936090225563909,0.9248120300751879
93,3,0.9273182957393483,0.6954887218045113,0.9273182957393483
93,4,0.9298245614035088,0.6973684210526316,0.9298245614035088
94,1,0.9323308270676691,0.6992481203007519,0.9323308270676691
94,2,0.9348370927318295,0.7011278195488722,0.9348370927318295
94,3,0.9373433583959899,0.7030075187969924,0.9373433583959899
94,4,0.9398496240601504,0.7048872180451128,0.9398496240601504
95,1,0.9423558897243107,0.706766917293233,0.9423558897243107
95,2,0.9448621553884711,0.7086466165413533,0.9448621553884711
95,3,0.9473684210526315,0.7105263157894737,0.9473684210526315
95,4,0.949874686716792,0.7124060150375939,0.949874686716792
96,1,0.9523809523809523,0.7142857142857142,0.9523809523809523
96,2,0.9548872180451127,0.7161654135338344,0.9548872180451127
96,3,0.9573934837092731,0.7180451127819548,0.9573934837092731
96,4,0.9598997493734336,0.7199248120300752,0.9598997493734336
97,1,0.9624060150375939,0.7218045112781954,0.9624060150375939
97,2,0.9649122807017543,0.7236842105263157,0.9649122807017543
97,3,0.9674185463659147,0.7255639097744361,0.9674185463659147
97,4,0.9699248120300752,0.7274436090225564,0.9699248120300752
98,1,0.9724310776942355,0.7293233082706767,0.9724310776942355
98,2,0.9749373433583959,0.731203007518797,0.9749373433583959
98,3,0.9774436090225563,0.7330827067669172,0.9774436090225563
98,4,0.9799498746867168,0.7349624060150376,0.9799498746867168
99,1,0.9824561403508771,0.7368421052631579,0.9824561403508771
99,2,0.9849624060150375,0.7387218045112781,0.9849624060150375
99,3,0.9874686716791979,0.7406015037593985,0.9874686716791979
99,4,0.9899749373433584,0.7424812030075187,0.9899749373433584
100,1,0.9924812030075187,0.744360902255639,0.9924812030075187
100,2,0.9949874686716791,0.7462406015037593,0.9949874686716791
100,3,0.9974937343358395,0.7481203007518796,0.9974937343358395
100,4,1.0,0.75,1.0
